active,name,province_id/id,id
TRUE,JOSE PANGANIBAN,occ_configurations.res_province_camarines_norte,res_citymun_586
TRUE,LABO,occ_configurations.res_province_camarines_norte,res_citymun_587
TRUE,MERCEDES,occ_configurations.res_province_camarines_norte,res_citymun_588
TRUE,PARACALE,occ_configurations.res_province_camarines_norte,res_citymun_589
TRUE,SAN VICENTE,occ_configurations.res_province_camarines_norte,res_citymun_590
TRUE,SANTA ELENA,occ_configurations.res_province_camarines_norte,res_citymun_591
TRUE,TALISAY,occ_configurations.res_province_camarines_norte,res_citymun_592
TRUE,VINZONS,occ_configurations.res_province_camarines_norte,res_citymun_593
TRUE,BAAO,occ_configurations.res_province_camarines_sur,res_citymun_594
TRUE,BALATAN,occ_configurations.res_province_camarines_sur,res_citymun_595
TRUE,BATO,occ_configurations.res_province_camarines_sur,res_citymun_596
TRUE,BOMBON,occ_configurations.res_province_camarines_sur,res_citymun_597
TRUE,BUHI,occ_configurations.res_province_camarines_sur,res_citymun_598
TRUE,BULA,occ_configurations.res_province_camarines_sur,res_citymun_599
TRUE,CABUSAO,occ_configurations.res_province_camarines_sur,res_citymun_600
TRUE,CALABANGA,occ_configurations.res_province_camarines_sur,res_citymun_601
TRUE,CAMALIGAN,occ_configurations.res_province_camarines_sur,res_citymun_602
TRUE,CANAMAN,occ_configurations.res_province_camarines_sur,res_citymun_603
TRUE,CARAMOAN,occ_configurations.res_province_camarines_sur,res_citymun_604
TRUE,DEL GALLEGO,occ_configurations.res_province_camarines_sur,res_citymun_605
TRUE,GAINZA,occ_configurations.res_province_camarines_sur,res_citymun_606
TRUE,GARCHITORENA,occ_configurations.res_province_camarines_sur,res_citymun_607
TRUE,GOA,occ_configurations.res_province_camarines_sur,res_citymun_608
TRUE,IRIGA CITY,occ_configurations.res_province_camarines_sur,res_citymun_609
TRUE,LAGONOY,occ_configurations.res_province_camarines_sur,res_citymun_610
TRUE,LIBMANAN,occ_configurations.res_province_camarines_sur,res_citymun_611
TRUE,LUPI,occ_configurations.res_province_camarines_sur,res_citymun_612
TRUE,MAGARAO,occ_configurations.res_province_camarines_sur,res_citymun_613
TRUE,MILAOR,occ_configurations.res_province_camarines_sur,res_citymun_614
TRUE,MINALABAC,occ_configurations.res_province_camarines_sur,res_citymun_615
TRUE,NABUA,occ_configurations.res_province_camarines_sur,res_citymun_616
TRUE,NAGA CITY,occ_configurations.res_province_camarines_sur,res_citymun_617
TRUE,OCAMPO,occ_configurations.res_province_camarines_sur,res_citymun_618
TRUE,PAMPLONA,occ_configurations.res_province_camarines_sur,res_citymun_619
TRUE,PASACAO,occ_configurations.res_province_camarines_sur,res_citymun_620
TRUE,PILI (Capital),occ_configurations.res_province_camarines_sur,res_citymun_621
TRUE,PRESENTACION (PARUBCAN),occ_configurations.res_province_camarines_sur,res_citymun_622
TRUE,RAGAY,occ_configurations.res_province_camarines_sur,res_citymun_623
TRUE,SAGÑAY,occ_configurations.res_province_camarines_sur,res_citymun_624
TRUE,SAN FERNANDO,occ_configurations.res_province_camarines_sur,res_citymun_625
TRUE,SAN JOSE,occ_configurations.res_province_camarines_sur,res_citymun_626
TRUE,SIPOCOT,occ_configurations.res_province_camarines_sur,res_citymun_627
TRUE,SIRUMA,occ_configurations.res_province_camarines_sur,res_citymun_628
TRUE,TIGAON,occ_configurations.res_province_camarines_sur,res_citymun_629
TRUE,TINAMBAC,occ_configurations.res_province_camarines_sur,res_citymun_630
TRUE,BAGAMANOC,occ_configurations.res_province_catanduanes,res_citymun_631
TRUE,BARAS,occ_configurations.res_province_catanduanes,res_citymun_632
TRUE,BATO,occ_configurations.res_province_catanduanes,res_citymun_633
TRUE,CARAMORAN,occ_configurations.res_province_catanduanes,res_citymun_634
TRUE,GIGMOTO,occ_configurations.res_province_catanduanes,res_citymun_635
TRUE,PANDAN,occ_configurations.res_province_catanduanes,res_citymun_636
TRUE,PANGANIBAN (PAYO),occ_configurations.res_province_catanduanes,res_citymun_637
TRUE,SAN ANDRES (CALOLBON),occ_configurations.res_province_catanduanes,res_citymun_638
TRUE,SAN MIGUEL,occ_configurations.res_province_catanduanes,res_citymun_639
TRUE,VIGA,occ_configurations.res_province_catanduanes,res_citymun_640
TRUE,VIRAC (Capital),occ_configurations.res_province_catanduanes,res_citymun_641
TRUE,AROROY,occ_configurations.res_province_masbate,res_citymun_642
TRUE,BALENO,occ_configurations.res_province_masbate,res_citymun_643
TRUE,BALUD,occ_configurations.res_province_masbate,res_citymun_644
TRUE,BATUAN,occ_configurations.res_province_masbate,res_citymun_645
TRUE,CATAINGAN,occ_configurations.res_province_masbate,res_citymun_646
TRUE,CAWAYAN,occ_configurations.res_province_masbate,res_citymun_647
TRUE,CLAVERIA,occ_configurations.res_province_masbate,res_citymun_648
TRUE,DIMASALANG,occ_configurations.res_province_masbate,res_citymun_649
TRUE,ESPERANZA,occ_configurations.res_province_masbate,res_citymun_650
TRUE,MANDAON,occ_configurations.res_province_masbate,res_citymun_651
TRUE,CITY OF MASBATE (Capital),occ_configurations.res_province_masbate,res_citymun_652
TRUE,MILAGROS,occ_configurations.res_province_masbate,res_citymun_653
TRUE,MOBO,occ_configurations.res_province_masbate,res_citymun_654
TRUE,MONREAL,occ_configurations.res_province_masbate,res_citymun_655
TRUE,PALANAS,occ_configurations.res_province_masbate,res_citymun_656
TRUE,PIO V. CORPUZ (LIMBUHAN),occ_configurations.res_province_masbate,res_citymun_657
TRUE,PLACER,occ_configurations.res_province_masbate,res_citymun_658
TRUE,SAN FERNANDO,occ_configurations.res_province_masbate,res_citymun_659
TRUE,SAN JACINTO,occ_configurations.res_province_masbate,res_citymun_660
TRUE,SAN PASCUAL,occ_configurations.res_province_masbate,res_citymun_661
TRUE,USON,occ_configurations.res_province_masbate,res_citymun_662
TRUE,BARCELONA,occ_configurations.res_province_sorsogon,res_citymun_663
TRUE,BULAN,occ_configurations.res_province_sorsogon,res_citymun_664
TRUE,BULUSAN,occ_configurations.res_province_sorsogon,res_citymun_665
TRUE,CASIGURAN,occ_configurations.res_province_sorsogon,res_citymun_666
TRUE,CASTILLA,occ_configurations.res_province_sorsogon,res_citymun_667
TRUE,DONSOL,occ_configurations.res_province_sorsogon,res_citymun_668
TRUE,GUBAT,occ_configurations.res_province_sorsogon,res_citymun_669
TRUE,IROSIN,occ_configurations.res_province_sorsogon,res_citymun_670
TRUE,JUBAN,occ_configurations.res_province_sorsogon,res_citymun_671
TRUE,MAGALLANES,occ_configurations.res_province_sorsogon,res_citymun_672
TRUE,MATNOG,occ_configurations.res_province_sorsogon,res_citymun_673
TRUE,PILAR,occ_configurations.res_province_sorsogon,res_citymun_674
TRUE,PRIETO DIAZ,occ_configurations.res_province_sorsogon,res_citymun_675
TRUE,SANTA MAGDALENA,occ_configurations.res_province_sorsogon,res_citymun_676
TRUE,CITY OF SORSOGON (Capital),occ_configurations.res_province_sorsogon,res_citymun_677
TRUE,ALTAVAS,occ_configurations.res_province_aklan,res_citymun_678
TRUE,BALETE,occ_configurations.res_province_aklan,res_citymun_679
TRUE,BANGA,occ_configurations.res_province_aklan,res_citymun_680
TRUE,BATAN,occ_configurations.res_province_aklan,res_citymun_681
TRUE,BURUANGA,occ_configurations.res_province_aklan,res_citymun_682
TRUE,IBAJAY,occ_configurations.res_province_aklan,res_citymun_683
TRUE,KALIBO (Capital),occ_configurations.res_province_aklan,res_citymun_684
TRUE,LEZO,occ_configurations.res_province_aklan,res_citymun_685
TRUE,LIBACAO,occ_configurations.res_province_aklan,res_citymun_686
TRUE,MADALAG,occ_configurations.res_province_aklan,res_citymun_687
TRUE,MAKATO,occ_configurations.res_province_aklan,res_citymun_688
TRUE,MALAY,occ_configurations.res_province_aklan,res_citymun_689
TRUE,MALINAO,occ_configurations.res_province_aklan,res_citymun_690
TRUE,NABAS,occ_configurations.res_province_aklan,res_citymun_691
TRUE,NEW WASHINGTON,occ_configurations.res_province_aklan,res_citymun_692
TRUE,NUMANCIA,occ_configurations.res_province_aklan,res_citymun_693
TRUE,TANGALAN,occ_configurations.res_province_aklan,res_citymun_694
TRUE,ANINI-Y,occ_configurations.res_province_antique,res_citymun_695
TRUE,BARBAZA,occ_configurations.res_province_antique,res_citymun_696
TRUE,BELISON,occ_configurations.res_province_antique,res_citymun_697
TRUE,BUGASONG,occ_configurations.res_province_antique,res_citymun_698
TRUE,CALUYA,occ_configurations.res_province_antique,res_citymun_699
TRUE,CULASI,occ_configurations.res_province_antique,res_citymun_700
TRUE,TOBIAS FORNIER (DAO),occ_configurations.res_province_antique,res_citymun_701
TRUE,HAMTIC,occ_configurations.res_province_antique,res_citymun_702
TRUE,LAUA-AN,occ_configurations.res_province_antique,res_citymun_703
TRUE,LIBERTAD,occ_configurations.res_province_antique,res_citymun_704
TRUE,PANDAN,occ_configurations.res_province_antique,res_citymun_705
TRUE,PATNONGON,occ_configurations.res_province_antique,res_citymun_706
TRUE,SAN JOSE (Capital),occ_configurations.res_province_antique,res_citymun_707
TRUE,SAN REMIGIO,occ_configurations.res_province_antique,res_citymun_708
TRUE,SEBASTE,occ_configurations.res_province_antique,res_citymun_709
TRUE,SIBALOM,occ_configurations.res_province_antique,res_citymun_710
TRUE,TIBIAO,occ_configurations.res_province_antique,res_citymun_711
TRUE,VALDERRAMA,occ_configurations.res_province_antique,res_citymun_712
TRUE,CUARTERO,occ_configurations.res_province_capiz,res_citymun_713
TRUE,DAO,occ_configurations.res_province_capiz,res_citymun_714
TRUE,DUMALAG,occ_configurations.res_province_capiz,res_citymun_715
TRUE,DUMARAO,occ_configurations.res_province_capiz,res_citymun_716
TRUE,IVISAN,occ_configurations.res_province_capiz,res_citymun_717
TRUE,JAMINDAN,occ_configurations.res_province_capiz,res_citymun_718
TRUE,MA-AYON,occ_configurations.res_province_capiz,res_citymun_719
TRUE,MAMBUSAO,occ_configurations.res_province_capiz,res_citymun_720
TRUE,PANAY,occ_configurations.res_province_capiz,res_citymun_721
TRUE,PANITAN,occ_configurations.res_province_capiz,res_citymun_722
TRUE,PILAR,occ_configurations.res_province_capiz,res_citymun_723
TRUE,PONTEVEDRA,occ_configurations.res_province_capiz,res_citymun_724
TRUE,PRESIDENT ROXAS,occ_configurations.res_province_capiz,res_citymun_725
TRUE,ROXAS CITY (Capital),occ_configurations.res_province_capiz,res_citymun_726
TRUE,SAPI-AN,occ_configurations.res_province_capiz,res_citymun_727
TRUE,SIGMA,occ_configurations.res_province_capiz,res_citymun_728
TRUE,TAPAZ,occ_configurations.res_province_capiz,res_citymun_729
TRUE,AJUY,occ_configurations.res_province_iloilo,res_citymun_730
TRUE,ALIMODIAN,occ_configurations.res_province_iloilo,res_citymun_731
TRUE,ANILAO,occ_configurations.res_province_iloilo,res_citymun_732
TRUE,BADIANGAN,occ_configurations.res_province_iloilo,res_citymun_733
TRUE,BALASAN,occ_configurations.res_province_iloilo,res_citymun_734
TRUE,BANATE,occ_configurations.res_province_iloilo,res_citymun_735
TRUE,BAROTAC NUEVO,occ_configurations.res_province_iloilo,res_citymun_736
TRUE,BAROTAC VIEJO,occ_configurations.res_province_iloilo,res_citymun_737
TRUE,BATAD,occ_configurations.res_province_iloilo,res_citymun_738
TRUE,BINGAWAN,occ_configurations.res_province_iloilo,res_citymun_739
TRUE,CABATUAN,occ_configurations.res_province_iloilo,res_citymun_740
TRUE,CALINOG,occ_configurations.res_province_iloilo,res_citymun_741
TRUE,CARLES,occ_configurations.res_province_iloilo,res_citymun_742
TRUE,CONCEPCION,occ_configurations.res_province_iloilo,res_citymun_743
TRUE,DINGLE,occ_configurations.res_province_iloilo,res_citymun_744
TRUE,DUEÑAS,occ_configurations.res_province_iloilo,res_citymun_745
TRUE,DUMANGAS,occ_configurations.res_province_iloilo,res_citymun_746
TRUE,ESTANCIA,occ_configurations.res_province_iloilo,res_citymun_747
TRUE,GUIMBAL,occ_configurations.res_province_iloilo,res_citymun_748
TRUE,IGBARAS,occ_configurations.res_province_iloilo,res_citymun_749
TRUE,ILOILO CITY (Capital),occ_configurations.res_province_iloilo,res_citymun_750
TRUE,JANIUAY,occ_configurations.res_province_iloilo,res_citymun_751
TRUE,LAMBUNAO,occ_configurations.res_province_iloilo,res_citymun_752
TRUE,LEGANES,occ_configurations.res_province_iloilo,res_citymun_753
TRUE,LEMERY,occ_configurations.res_province_iloilo,res_citymun_754
TRUE,LEON,occ_configurations.res_province_iloilo,res_citymun_755
TRUE,MAASIN,occ_configurations.res_province_iloilo,res_citymun_756
TRUE,MIAGAO,occ_configurations.res_province_iloilo,res_citymun_757
TRUE,MINA,occ_configurations.res_province_iloilo,res_citymun_758
TRUE,NEW LUCENA,occ_configurations.res_province_iloilo,res_citymun_759
TRUE,OTON,occ_configurations.res_province_iloilo,res_citymun_760
TRUE,CITY OF PASSI,occ_configurations.res_province_iloilo,res_citymun_761
TRUE,PAVIA,occ_configurations.res_province_iloilo,res_citymun_762
TRUE,POTOTAN,occ_configurations.res_province_iloilo,res_citymun_763
TRUE,SAN DIONISIO,occ_configurations.res_province_iloilo,res_citymun_764
TRUE,SAN ENRIQUE,occ_configurations.res_province_iloilo,res_citymun_765
TRUE,SAN JOAQUIN,occ_configurations.res_province_iloilo,res_citymun_766
TRUE,SAN MIGUEL,occ_configurations.res_province_iloilo,res_citymun_767
TRUE,SAN RAFAEL,occ_configurations.res_province_iloilo,res_citymun_768
TRUE,SANTA BARBARA,occ_configurations.res_province_iloilo,res_citymun_769
TRUE,SARA,occ_configurations.res_province_iloilo,res_citymun_770
TRUE,TIGBAUAN,occ_configurations.res_province_iloilo,res_citymun_771
TRUE,TUBUNGAN,occ_configurations.res_province_iloilo,res_citymun_772
TRUE,ZARRAGA,occ_configurations.res_province_iloilo,res_citymun_773
TRUE,BACOLOD CITY (Capital),occ_configurations.res_province_negros_occidental,res_citymun_774
TRUE,BAGO CITY,occ_configurations.res_province_negros_occidental,res_citymun_775
TRUE,BINALBAGAN,occ_configurations.res_province_negros_occidental,res_citymun_776
TRUE,CADIZ CITY,occ_configurations.res_province_negros_occidental,res_citymun_777
TRUE,CALATRAVA,occ_configurations.res_province_negros_occidental,res_citymun_778
TRUE,CANDONI,occ_configurations.res_province_negros_occidental,res_citymun_779
TRUE,CAUAYAN,occ_configurations.res_province_negros_occidental,res_citymun_780
TRUE,ENRIQUE B. MAGALONA (SARAVIA),occ_configurations.res_province_negros_occidental,res_citymun_781
TRUE,CITY OF ESCALANTE,occ_configurations.res_province_negros_occidental,res_citymun_782
TRUE,CITY OF HIMAMAYLAN,occ_configurations.res_province_negros_occidental,res_citymun_783
TRUE,HINIGARAN,occ_configurations.res_province_negros_occidental,res_citymun_784
TRUE,HINOBA-AN (ASIA),occ_configurations.res_province_negros_occidental,res_citymun_785
TRUE,ILOG,occ_configurations.res_province_negros_occidental,res_citymun_786
TRUE,ISABELA,occ_configurations.res_province_negros_occidental,res_citymun_787
TRUE,CITY OF KABANKALAN,occ_configurations.res_province_negros_occidental,res_citymun_788
TRUE,LA CARLOTA CITY,occ_configurations.res_province_negros_occidental,res_citymun_789
TRUE,LA CASTELLANA,occ_configurations.res_province_negros_occidental,res_citymun_790
TRUE,MANAPLA,occ_configurations.res_province_negros_occidental,res_citymun_791
TRUE,MOISES PADILLA (MAGALLON),occ_configurations.res_province_negros_occidental,res_citymun_792
TRUE,MURCIA,occ_configurations.res_province_negros_occidental,res_citymun_793
TRUE,PONTEVEDRA,occ_configurations.res_province_negros_occidental,res_citymun_794
TRUE,PULUPANDAN,occ_configurations.res_province_negros_occidental,res_citymun_795
TRUE,SAGAY CITY,occ_configurations.res_province_negros_occidental,res_citymun_796
TRUE,SAN CARLOS CITY,occ_configurations.res_province_negros_occidental,res_citymun_797
TRUE,SAN ENRIQUE,occ_configurations.res_province_negros_occidental,res_citymun_798
TRUE,SILAY CITY,occ_configurations.res_province_negros_occidental,res_citymun_799
TRUE,CITY OF SIPALAY,occ_configurations.res_province_negros_occidental,res_citymun_800
TRUE,CITY OF TALISAY,occ_configurations.res_province_negros_occidental,res_citymun_801
TRUE,TOBOSO,occ_configurations.res_province_negros_occidental,res_citymun_802
TRUE,VALLADOLID,occ_configurations.res_province_negros_occidental,res_citymun_803
TRUE,CITY OF VICTORIAS,occ_configurations.res_province_negros_occidental,res_citymun_804
TRUE,SALVADOR BENEDICTO,occ_configurations.res_province_negros_occidental,res_citymun_805
TRUE,BUENAVISTA,occ_configurations.res_province_guimaras,res_citymun_806
TRUE,JORDAN (Capital),occ_configurations.res_province_guimaras,res_citymun_807
TRUE,NUEVA VALENCIA,occ_configurations.res_province_guimaras,res_citymun_808
TRUE,SAN LORENZO,occ_configurations.res_province_guimaras,res_citymun_809
TRUE,SIBUNAG,occ_configurations.res_province_guimaras,res_citymun_810
TRUE,ALBURQUERQUE,occ_configurations.res_province_bohol,res_citymun_811
TRUE,ALICIA,occ_configurations.res_province_bohol,res_citymun_812
TRUE,ANDA,occ_configurations.res_province_bohol,res_citymun_813
TRUE,ANTEQUERA,occ_configurations.res_province_bohol,res_citymun_814
TRUE,BACLAYON,occ_configurations.res_province_bohol,res_citymun_815
TRUE,BALILIHAN,occ_configurations.res_province_bohol,res_citymun_816
TRUE,BATUAN,occ_configurations.res_province_bohol,res_citymun_817
TRUE,BILAR,occ_configurations.res_province_bohol,res_citymun_818
TRUE,BUENAVISTA,occ_configurations.res_province_bohol,res_citymun_819
TRUE,CALAPE,occ_configurations.res_province_bohol,res_citymun_820
TRUE,CANDIJAY,occ_configurations.res_province_bohol,res_citymun_821
TRUE,CARMEN,occ_configurations.res_province_bohol,res_citymun_822
TRUE,CATIGBIAN,occ_configurations.res_province_bohol,res_citymun_823
TRUE,CLARIN,occ_configurations.res_province_bohol,res_citymun_824
TRUE,CORELLA,occ_configurations.res_province_bohol,res_citymun_825
TRUE,CORTES,occ_configurations.res_province_bohol,res_citymun_826
TRUE,DAGOHOY,occ_configurations.res_province_bohol,res_citymun_827
TRUE,DANAO,occ_configurations.res_province_bohol,res_citymun_828
TRUE,DAUIS,occ_configurations.res_province_bohol,res_citymun_829
TRUE,DIMIAO,occ_configurations.res_province_bohol,res_citymun_830
TRUE,DUERO,occ_configurations.res_province_bohol,res_citymun_831
TRUE,GARCIA HERNANDEZ,occ_configurations.res_province_bohol,res_citymun_832
TRUE,GUINDULMAN,occ_configurations.res_province_bohol,res_citymun_833
TRUE,INABANGA,occ_configurations.res_province_bohol,res_citymun_834
TRUE,JAGNA,occ_configurations.res_province_bohol,res_citymun_835
TRUE,JETAFE,occ_configurations.res_province_bohol,res_citymun_836
TRUE,LILA,occ_configurations.res_province_bohol,res_citymun_837
TRUE,LOAY,occ_configurations.res_province_bohol,res_citymun_838
TRUE,LOBOC,occ_configurations.res_province_bohol,res_citymun_839
TRUE,LOON,occ_configurations.res_province_bohol,res_citymun_840
TRUE,MABINI,occ_configurations.res_province_bohol,res_citymun_841
TRUE,MARIBOJOC,occ_configurations.res_province_bohol,res_citymun_842
TRUE,PANGLAO,occ_configurations.res_province_bohol,res_citymun_843
TRUE,PILAR,occ_configurations.res_province_bohol,res_citymun_844
TRUE,PRES. CARLOS P. GARCIA (PITOGO),occ_configurations.res_province_bohol,res_citymun_845
TRUE,SAGBAYAN (BORJA),occ_configurations.res_province_bohol,res_citymun_846
TRUE,SAN ISIDRO,occ_configurations.res_province_bohol,res_citymun_847
TRUE,SAN MIGUEL,occ_configurations.res_province_bohol,res_citymun_848
TRUE,SEVILLA,occ_configurations.res_province_bohol,res_citymun_849
TRUE,SIERRA BULLONES,occ_configurations.res_province_bohol,res_citymun_850
TRUE,SIKATUNA,occ_configurations.res_province_bohol,res_citymun_851
TRUE,TAGBILARAN CITY (Capital),occ_configurations.res_province_bohol,res_citymun_852
TRUE,TALIBON,occ_configurations.res_province_bohol,res_citymun_853
TRUE,TRINIDAD,occ_configurations.res_province_bohol,res_citymun_854
TRUE,TUBIGON,occ_configurations.res_province_bohol,res_citymun_855
TRUE,UBAY,occ_configurations.res_province_bohol,res_citymun_856
TRUE,VALENCIA,occ_configurations.res_province_bohol,res_citymun_857
TRUE,BIEN UNIDO,occ_configurations.res_province_bohol,res_citymun_858
TRUE,ALCANTARA,occ_configurations.res_province_cebu,res_citymun_859
TRUE,ALCOY,occ_configurations.res_province_cebu,res_citymun_860
TRUE,ALEGRIA,occ_configurations.res_province_cebu,res_citymun_861
TRUE,ALOGUINSAN,occ_configurations.res_province_cebu,res_citymun_862
TRUE,ARGAO,occ_configurations.res_province_cebu,res_citymun_863
TRUE,ASTURIAS,occ_configurations.res_province_cebu,res_citymun_864
TRUE,BADIAN,occ_configurations.res_province_cebu,res_citymun_865
TRUE,BALAMBAN,occ_configurations.res_province_cebu,res_citymun_866
TRUE,BANTAYAN,occ_configurations.res_province_cebu,res_citymun_867
TRUE,BARILI,occ_configurations.res_province_cebu,res_citymun_868
TRUE,CITY OF BOGO,occ_configurations.res_province_cebu,res_citymun_869
TRUE,BOLJOON,occ_configurations.res_province_cebu,res_citymun_870
TRUE,BORBON,occ_configurations.res_province_cebu,res_citymun_871
TRUE,CITY OF CARCAR,occ_configurations.res_province_cebu,res_citymun_872
TRUE,CARMEN,occ_configurations.res_province_cebu,res_citymun_873
TRUE,CATMON,occ_configurations.res_province_cebu,res_citymun_874
TRUE,CEBU CITY (Capital),occ_configurations.res_province_cebu,res_citymun_875
TRUE,COMPOSTELA,occ_configurations.res_province_cebu,res_citymun_876
TRUE,CONSOLACION,occ_configurations.res_province_cebu,res_citymun_877
TRUE,CORDOVA,occ_configurations.res_province_cebu,res_citymun_878
TRUE,DAANBANTAYAN,occ_configurations.res_province_cebu,res_citymun_879
TRUE,DALAGUETE,occ_configurations.res_province_cebu,res_citymun_880
TRUE,DANAO CITY,occ_configurations.res_province_cebu,res_citymun_881
TRUE,DUMANJUG,occ_configurations.res_province_cebu,res_citymun_882
TRUE,GINATILAN,occ_configurations.res_province_cebu,res_citymun_883
TRUE,LAPU-LAPU CITY (OPON),occ_configurations.res_province_cebu,res_citymun_884
TRUE,LILOAN,occ_configurations.res_province_cebu,res_citymun_885
TRUE,MADRIDEJOS,occ_configurations.res_province_cebu,res_citymun_886
TRUE,MALABUYOC,occ_configurations.res_province_cebu,res_citymun_887
TRUE,MANDAUE CITY,occ_configurations.res_province_cebu,res_citymun_888
TRUE,MEDELLIN,occ_configurations.res_province_cebu,res_citymun_889
TRUE,MINGLANILLA,occ_configurations.res_province_cebu,res_citymun_890
TRUE,MOALBOAL,occ_configurations.res_province_cebu,res_citymun_891
TRUE,CITY OF NAGA,occ_configurations.res_province_cebu,res_citymun_892
TRUE,OSLOB,occ_configurations.res_province_cebu,res_citymun_893
TRUE,PILAR,occ_configurations.res_province_cebu,res_citymun_894
TRUE,PINAMUNGAHAN,occ_configurations.res_province_cebu,res_citymun_895
TRUE,PORO,occ_configurations.res_province_cebu,res_citymun_896
TRUE,RONDA,occ_configurations.res_province_cebu,res_citymun_897
TRUE,SAMBOAN,occ_configurations.res_province_cebu,res_citymun_898
TRUE,SAN FERNANDO,occ_configurations.res_province_cebu,res_citymun_899
TRUE,SAN FRANCISCO,occ_configurations.res_province_cebu,res_citymun_900
TRUE,SAN REMIGIO,occ_configurations.res_province_cebu,res_citymun_901
TRUE,SANTA FE,occ_configurations.res_province_cebu,res_citymun_902
TRUE,SANTANDER,occ_configurations.res_province_cebu,res_citymun_903
TRUE,SIBONGA,occ_configurations.res_province_cebu,res_citymun_904
TRUE,SOGOD,occ_configurations.res_province_cebu,res_citymun_905
TRUE,TABOGON,occ_configurations.res_province_cebu,res_citymun_906
TRUE,TABUELAN,occ_configurations.res_province_cebu,res_citymun_907
TRUE,CITY OF TALISAY,occ_configurations.res_province_cebu,res_citymun_908
TRUE,TOLEDO CITY,occ_configurations.res_province_cebu,res_citymun_909
TRUE,TUBURAN,occ_configurations.res_province_cebu,res_citymun_910
TRUE,TUDELA,occ_configurations.res_province_cebu,res_citymun_911
TRUE,AMLAN (AYUQUITAN),occ_configurations.res_province_negros_oriental,res_citymun_912
TRUE,AYUNGON,occ_configurations.res_province_negros_oriental,res_citymun_913
TRUE,BACONG,occ_configurations.res_province_negros_oriental,res_citymun_914
TRUE,BAIS CITY,occ_configurations.res_province_negros_oriental,res_citymun_915
TRUE,BASAY,occ_configurations.res_province_negros_oriental,res_citymun_916
TRUE,CITY OF BAYAWAN (TULONG),occ_configurations.res_province_negros_oriental,res_citymun_917
TRUE,BINDOY (PAYABON),occ_configurations.res_province_negros_oriental,res_citymun_918
TRUE,CANLAON CITY,occ_configurations.res_province_negros_oriental,res_citymun_919
TRUE,DAUIN,occ_configurations.res_province_negros_oriental,res_citymun_920
TRUE,DUMAGUETE CITY (Capital),occ_configurations.res_province_negros_oriental,res_citymun_921
TRUE,CITY OF GUIHULNGAN,occ_configurations.res_province_negros_oriental,res_citymun_922
TRUE,JIMALALUD,occ_configurations.res_province_negros_oriental,res_citymun_923
TRUE,LA LIBERTAD,occ_configurations.res_province_negros_oriental,res_citymun_924
TRUE,MABINAY,occ_configurations.res_province_negros_oriental,res_citymun_925
TRUE,MANJUYOD,occ_configurations.res_province_negros_oriental,res_citymun_926
TRUE,PAMPLONA,occ_configurations.res_province_negros_oriental,res_citymun_927
TRUE,SAN JOSE,occ_configurations.res_province_negros_oriental,res_citymun_928
TRUE,SANTA CATALINA,occ_configurations.res_province_negros_oriental,res_citymun_929
TRUE,SIATON,occ_configurations.res_province_negros_oriental,res_citymun_930
TRUE,SIBULAN,occ_configurations.res_province_negros_oriental,res_citymun_931
TRUE,CITY OF TANJAY,occ_configurations.res_province_negros_oriental,res_citymun_932
TRUE,TAYASAN,occ_configurations.res_province_negros_oriental,res_citymun_933
TRUE,VALENCIA (LUZURRIAGA),occ_configurations.res_province_negros_oriental,res_citymun_934
TRUE,VALLEHERMOSO,occ_configurations.res_province_negros_oriental,res_citymun_935
TRUE,ZAMBOANGUITA,occ_configurations.res_province_negros_oriental,res_citymun_936
TRUE,ENRIQUE VILLANUEVA,occ_configurations.res_province_siquijor,res_citymun_937
TRUE,LARENA,occ_configurations.res_province_siquijor,res_citymun_938
TRUE,LAZI,occ_configurations.res_province_siquijor,res_citymun_939
TRUE,MARIA,occ_configurations.res_province_siquijor,res_citymun_940
TRUE,SAN JUAN,occ_configurations.res_province_siquijor,res_citymun_941
TRUE,SIQUIJOR (Capital),occ_configurations.res_province_siquijor,res_citymun_942
TRUE,ARTECHE,occ_configurations.res_province_eastern_samar,res_citymun_943
TRUE,BALANGIGA,occ_configurations.res_province_eastern_samar,res_citymun_944
TRUE,BALANGKAYAN,occ_configurations.res_province_eastern_samar,res_citymun_945
TRUE,CITY OF BORONGAN (Capital),occ_configurations.res_province_eastern_samar,res_citymun_946
TRUE,CAN-AVID,occ_configurations.res_province_eastern_samar,res_citymun_947
TRUE,DOLORES,occ_configurations.res_province_eastern_samar,res_citymun_948
TRUE,GENERAL MACARTHUR,occ_configurations.res_province_eastern_samar,res_citymun_949
TRUE,GIPORLOS,occ_configurations.res_province_eastern_samar,res_citymun_950
TRUE,GUIUAN,occ_configurations.res_province_eastern_samar,res_citymun_951
TRUE,HERNANI,occ_configurations.res_province_eastern_samar,res_citymun_952
TRUE,JIPAPAD,occ_configurations.res_province_eastern_samar,res_citymun_953
TRUE,LAWAAN,occ_configurations.res_province_eastern_samar,res_citymun_954
TRUE,LLORENTE,occ_configurations.res_province_eastern_samar,res_citymun_955
TRUE,MASLOG,occ_configurations.res_province_eastern_samar,res_citymun_956
TRUE,MAYDOLONG,occ_configurations.res_province_eastern_samar,res_citymun_957
TRUE,MERCEDES,occ_configurations.res_province_eastern_samar,res_citymun_958
TRUE,ORAS,occ_configurations.res_province_eastern_samar,res_citymun_959
